approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
ApproachType.MODEL_BASED,0,0.06734609603881836,8.587316358988772,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 692.00 and arr_delay = -22.00 and origin = 'ABE';,100
ApproachType.MODEL_BASED,1,0.0658341497182846,6.118362271720428,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 158.00 and arr_delay = 1.00 and origin = 'ABI';,100
ApproachType.MODEL_BASED,2,0.06585272401571274,18.854359924991794,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 277.00 and arr_delay = -13.00 and origin = 'ABQ';,100
ApproachType.MODEL_BASED,3,0.07193087041378021,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 257.00 and arr_delay = -27.00 and origin = 'ABR';,100
ApproachType.MODEL_BASED,4,0.06713318824768066,72.87659868397846,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 91.00 and arr_delay = -23.00 and origin = 'ACK';,100
ApproachType.MODEL_BASED,5,0.06964368373155594,150.19785141274627,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 159.00 and arr_delay = -24.00 and origin = 'ACT';,100
ApproachType.MODEL_BASED,6,0.06555913388729095,12.847881627451496,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 56.00 and arr_delay = -34.00 and origin = 'ACV';,100
ApproachType.MODEL_BASED,7,0.06586583703756332,60.483874612212865,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 542.00 and arr_delay = -7.00 and origin = 'ACY';,100
ApproachType.MODEL_BASED,8,0.06439869105815887,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 914.00 and arr_delay = -85.00 and origin = 'ADK';,100
ApproachType.MODEL_BASED,9,0.06464900821447372,30.619711112803905,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 253.00 and arr_delay = -18.00 and origin = 'ADQ';,100
ApproachType.MODEL_BASED,10,0.06327670812606812,75.0,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 426.00 and arr_delay = 70.00 and origin = 'AEX';,100
ApproachType.MODEL_BASED,11,0.06607086211442947,0.5829708555381203,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 140.00 and arr_delay = -8.00 and origin = 'AGS';,100
ApproachType.MODEL_BASED,12,0.06821252405643463,10.696742696035022,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 71.00 and arr_delay = -25.00 and origin = 'AKN';,100
ApproachType.MODEL_BASED,13,0.06680595129728317,7.495246172230005,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 251.00 and arr_delay = -9.00 and origin = 'ALB';,100
ApproachType.MODEL_BASED,14,0.0645192489027977,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 234.00 and arr_delay = -37.00 and origin = 'ALO';,100
ApproachType.MODEL_BASED,15,0.06488057225942612,28.940334005227875,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 323.00 and arr_delay = -33.00 and origin = 'AMA';,100
ApproachType.MODEL_BASED,16,0.03443986922502518,11.328798488553836,100,1,SELECT COUNT(*) FROM flights WHERE distance <= 1192.00 and arr_delay = -42.00 and origin = 'ANC';,100
ApproachType.MODEL_BASED,17,0.06418385356664658,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 127.00 and arr_delay = 8.00 and origin = 'ANI';,100
ApproachType.MODEL_BASED,18,0.06413377076387405,1.5466363890523915,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 96.00 and arr_delay = -1.00 and origin = 'APF';,100
ApproachType.MODEL_BASED,19,0.06453545391559601,55.58804816631244,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 198.00 and arr_delay = -19.00 and origin = 'APN';,100
ApproachType.MODEL_BASED,20,0.06910740584135056,22.281261539540697,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 125.00 and arr_delay = -5.00 and origin = 'ASE';,100
ApproachType.MODEL_BASED,21,0.043314896523952484,6.079179358954951,100,1,SELECT COUNT(*) FROM flights WHERE distance <= 1269.00 and arr_delay = -26.00 and origin = 'ATL';,100
ApproachType.MODEL_BASED,22,0.07595366984605789,10.765308922065017,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 507.00 and arr_delay = -11.00 and origin = 'AUS';,100
ApproachType.MODEL_BASED,23,0.07618054002523422,257.2408937435604,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 583.00 and arr_delay = -10.00 and origin = 'AVL';,100
ApproachType.MODEL_BASED,24,0.07891424000263214,0.030560423253095076,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 50.00 and arr_delay = -3.00 and origin = 'AVP';,100
ApproachType.MODEL_BASED,25,0.07614921033382416,0.0,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 62.00 and arr_delay = -58.00 and origin = 'AZO';,100
ApproachType.MODEL_BASED,26,0.07345204800367355,49.38076683490563,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 852.00 and arr_delay = -36.00 and origin = 'BDL';,100
ApproachType.MODEL_BASED,27,0.06703750789165497,75.0,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 391.00 and arr_delay = 48.00 and origin = 'BET';,100
ApproachType.MODEL_BASED,28,0.06860999017953873,15.911545583454597,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 224.00 and arr_delay = -15.00 and origin = 'BFL';,100
ApproachType.MODEL_BASED,29,0.07681114971637726,8.786306586587521,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 238.00 and arr_delay = -6.00 and origin = 'BGM';,100
ApproachType.MODEL_BASED,30,0.07874487340450287,21.79692225545553,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 382.00 and arr_delay = 11.00 and origin = 'BGR';,100
ApproachType.MODEL_BASED,31,0.06996111571788788,9.737576746181837,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 332.00 and arr_delay = -40.00 and origin = 'BHM';,100
ApproachType.MODEL_BASED,32,0.07336015999317169,17.047870245868914,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 126.00 and arr_delay = 15.00 and origin = 'BIL';,100
ApproachType.MODEL_BASED,33,0.068263940513134,488.30648415362947,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 696.00 and arr_delay = 2.00 and origin = 'BIS';,100
