approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
ApproachType.MODEL_BASED,0,0.06412370502948761,3.343730521224001e-14,100,1,SELECT COUNT(*) FROM flights WHERE dest = 'TYR' and arr_delay >= 41.00 and arr_delay < 712.00;,100
ApproachType.MODEL_BASED,1,0.05694686621427536,0.6230529947747673,100,1,SELECT COUNT(*) FROM flights WHERE air_time > 190.00 and air_time < 546.00 and arr_delay >= 543.00 and arr_delay < 918.00;,100
ApproachType.MODEL_BASED,2,0.03761305660009384,0.018783400286178937,100,1,SELECT COUNT(*) FROM flights WHERE origin = 'FLL' and dep_delay > 117.00 and dep_delay <= 428.00;,100
ApproachType.MODEL_BASED,3,0.11200110614299774,0.6771945898416565,100,1,SELECT COUNT(*) FROM flights WHERE air_time >= 17.00 and air_time < 326.00 and taxi_in >= 155.00 and taxi_in < 937.00 and dep_delay >= 237.00 and dep_delay < 790.00;,100
ApproachType.MODEL_BASED,4,0.1120535284280777,40.4355088364352,100,1,SELECT COUNT(*) FROM flights WHERE origin = 'MIA' and year_date = 2004 and air_time >= 135.00 and air_time <= 470.00;,100
ApproachType.MODEL_BASED,5,0.17604124546051025,0.2635532669913695,100,1,SELECT COUNT(*) FROM flights WHERE dep_delay >= 165.00 and dep_delay < 195.00 and taxi_in > 3.00 and taxi_in < 881.00;,100
ApproachType.MODEL_BASED,6,0.09961093962192535,1.0658141036401503e-13,100,1,SELECT COUNT(*) FROM flights WHERE year_date = 2005 and origin = 'ACT' and dep_delay >= 22.00 and dep_delay <= 888.00;,100
ApproachType.MODEL_BASED,7,0.03538437932729721,0.0,100,1,SELECT COUNT(*) FROM flights WHERE origin = 'APF' and arr_delay > 136.00 and arr_delay <= 710.00;,100
ApproachType.MODEL_BASED,8,0.011801645159721375,1119.458364858938,100,1,SELECT COUNT(*) FROM flights WHERE dest = 'ILM' and distance > 406.00 and distance <= 631.00;,100
ApproachType.MODEL_BASED,9,0.00823744386434555,1.1060496561470476e-11,100,1,SELECT COUNT(*) FROM flights WHERE taxi_in > 175.00 and taxi_in < 882.00;,100
ApproachType.MODEL_BASED,10,0.055698953568935394,0.1776643395141559,100,1,SELECT COUNT(*) FROM flights WHERE taxi_out > 192.00 and taxi_out < 299.00 and arr_delay > 141.00 and arr_delay < 604.00 and dep_delay > 185.00 and dep_delay <= 860.00;,100
ApproachType.MODEL_BASED,11,0.012884803116321564,129.20848318756083,100,1,SELECT COUNT(*) FROM flights WHERE distance > 300.00 and distance <= 380.00 and taxi_out > 190.00 and taxi_out < 245.00;,100
ApproachType.MODEL_BASED,12,0.020528122782707214,0.04637927429261819,100,1,SELECT COUNT(*) FROM flights WHERE year_date = 2002 and distance >= 1607.00 and distance < 2504.00;,100
