approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
ApproachType.MODEL_BASED,0,0.036635622382164,0,0,0,SELECT COUNT(*) FROM flights WHERE dest = 'ORF' and year_date = 2008 and dep_delay > 640.00 and dep_delay <= 712.00;,100
ApproachType.MODEL_BASED,1,0.044910915195941925,0,0,0,SELECT COUNT(*) FROM flights WHERE dep_delay >= 657.00 and dep_delay < 936.00 and arr_delay >= 871.00 and arr_delay < 962.00 and taxi_in > 143.00 and taxi_in < 1193.00;,100
ApproachType.MODEL_BASED,2,0.040724337100982666,0,0,0,SELECT COUNT(*) FROM flights WHERE origin = 'ATW' and arr_delay >= 605.00 and arr_delay <= 1444.00 and taxi_out >= 245.00 and taxi_out < 247.00;,100
ApproachType.MODEL_BASED,3,0.040347009897232056,0,0,0,SELECT COUNT(*) FROM flights WHERE year_date = 2007 and air_time > 389.00 and air_time <= 618.00 and dep_delay >= 639.00 and dep_delay < 907.00;,100
ApproachType.MODEL_BASED,4,0.06085769832134247,0,0,0,SELECT COUNT(*) FROM flights WHERE origin = 'PIH' and arr_delay > 62.00 and arr_delay < 712.00 and air_time >= 512.00 and air_time < 639.00;,100
ApproachType.MODEL_BASED,5,0.020907290279865265,1,-2,-2,SELECT COUNT(*) FROM flights WHERE dest = 'SPS' and distance > 851.00 and distance <= 1463.00;,100
ApproachType.MODEL_BASED,6,0.024564750492572784,0,0,0,SELECT COUNT(*) FROM flights WHERE origin = 'BTM' and taxi_in > 55.00 and taxi_in <= 149.00;,100
ApproachType.MODEL_BASED,7,0.192353755235672,0,0,0,SELECT COUNT(*) FROM flights WHERE year_date = 1997 and taxi_in >= 156.00 and taxi_in <= 161.00 and taxi_out > 11.00 and taxi_out <= 61.00;,100
ApproachType.MODEL_BASED,8,0.025918133556842804,0,0,0,SELECT COUNT(*) FROM flights WHERE year_date = 2008 and taxi_in >= 219.00 and taxi_in <= 937.00;,100
ApproachType.MODEL_BASED,9,0.02693530172109604,0,0,0,SELECT COUNT(*) FROM flights WHERE dest = 'OME' and dep_delay >= 558.00 and dep_delay <= 792.00;,100
