approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
ApproachType.MODEL_BASED,0,0.0756518542766571,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 692.00 and arr_delay = -22.00 and origin = 'ABE' and dest = 'ATL' and dep_delay = -11.00;,100
ApproachType.MODEL_BASED,1,0.08136798441410065,0.0,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 158.00 and arr_delay = 1.00 and origin = 'ABI' and dest = 'DFW' and dep_delay = -25.00;,100
ApproachType.MODEL_BASED,2,0.07322610914707184,0.0,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 277.00 and arr_delay = -13.00 and origin = 'ABQ' and dest = 'AMA' and dep_delay = -6.00;,100
ApproachType.MODEL_BASED,3,0.06709441542625427,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 257.00 and arr_delay = -27.00 and origin = 'ABR' and dest = 'MSP' and dep_delay = -18.00;,100
ApproachType.MODEL_BASED,4,0.06469789147377014,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 91.00 and arr_delay = -23.00 and origin = 'ACK' and dest = 'BOS' and dep_delay = -13.00;,100
ApproachType.MODEL_BASED,5,0.07650458067655563,0.0,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 159.00 and arr_delay = -24.00 and origin = 'ACT' and dest = 'IAH' and dep_delay = -15.00;,100
ApproachType.MODEL_BASED,6,0.07761309295892715,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 56.00 and arr_delay = -34.00 and origin = 'ACV' and dest = 'CEC' and dep_delay = -33.00;,100
ApproachType.MODEL_BASED,7,0.07343484461307526,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 542.00 and arr_delay = -7.00 and origin = 'ACY' and dest = 'CVG' and dep_delay = -16.00;,100
ApproachType.MODEL_BASED,8,0.08741161972284317,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 914.00 and arr_delay = -85.00 and origin = 'ADK' and dest = 'AKN' and dep_delay = -87.00;,100
ApproachType.MODEL_BASED,9,0.0790996327996254,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 253.00 and arr_delay = -18.00 and origin = 'ADQ' and dest = 'ANC' and dep_delay = -38.00;,100
ApproachType.MODEL_BASED,10,0.08852187544107437,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 426.00 and arr_delay = 70.00 and origin = 'AEX' and dest = 'ABI' and dep_delay = 0.00;,100
ApproachType.MODEL_BASED,11,0.07241017371416092,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 140.00 and arr_delay = -8.00 and origin = 'AGS' and dest = 'CLT' and dep_delay = -10.00;,100
ApproachType.MODEL_BASED,12,0.07054760307073593,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 71.00 and arr_delay = -25.00 and origin = 'AKN' and dest = 'DLG' and dep_delay = -20.00;,100
ApproachType.MODEL_BASED,13,0.08668649941682816,0.0,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 251.00 and arr_delay = -9.00 and origin = 'ALB' and dest = 'BUF' and dep_delay = -2.00;,100
ApproachType.MODEL_BASED,14,0.07060584425926208,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 234.00 and arr_delay = -37.00 and origin = 'ALO' and dest = 'ORD' and dep_delay = -9.00;,100
ApproachType.MODEL_BASED,15,0.07121821492910385,0.0,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 323.00 and arr_delay = -33.00 and origin = 'AMA' and dest = 'DAL' and dep_delay = -8.00;,100
