approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
ApproachType.MODEL_BASED,0,0.034757062792778015,78.58434629143291,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 692.00 and arr_delay = -22.00 and origin = 'ABE' and dest = 'ATL';,100
ApproachType.MODEL_BASED,1,0.032394275069236755,39.27164218289255,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 158.00 and arr_delay = 1.00 and origin = 'ABI' and dest = 'DFW';,100
ApproachType.MODEL_BASED,2,0.031099282205104828,106.01581566272982,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 277.00 and arr_delay = -13.00 and origin = 'ABQ' and dest = 'AMA';,100
ApproachType.MODEL_BASED,3,0.03654664009809494,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 257.00 and arr_delay = -27.00 and origin = 'ABR' and dest = 'MSP';,100
ApproachType.MODEL_BASED,4,0.03605683147907257,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 91.00 and arr_delay = -23.00 and origin = 'ACK' and dest = 'BOS';,100
ApproachType.MODEL_BASED,5,0.036213748157024384,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 159.00 and arr_delay = -24.00 and origin = 'ACT' and dest = 'IAH';,100
ApproachType.MODEL_BASED,6,0.03431663662195206,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 56.00 and arr_delay = -34.00 and origin = 'ACV' and dest = 'CEC';,100
ApproachType.MODEL_BASED,7,0.03864651173353195,64.96728569501234,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 542.00 and arr_delay = -7.00 and origin = 'ACY' and dest = 'CVG';,100
ApproachType.MODEL_BASED,8,0.034619271755218506,100,-1,-1,SELECT COUNT(*) FROM flights WHERE distance >= 914.00 and arr_delay = -85.00 and origin = 'ADK' and dest = 'AKN';,100
ApproachType.MODEL_BASED,9,0.02806885540485382,30.619711112804875,100,1,SELECT COUNT(*) FROM flights WHERE distance >= 253.00 and arr_delay = -18.00 and origin = 'ADQ' and dest = 'ANC';,100
