approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
US,34,0.01346714049577713,1.0064526710403,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 1641.00 and distance <= 4184.00;
",100
US,35,0.012651428580284119,1.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'AUS' and dep_delay >= 337.00 and dep_delay < 852.00 and arr_delay > 566.00 and arr_delay <= 692.00;
",100
US,36,0.014559023082256317,1.2294117647058824,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'SJC' and distance > 1017.00 and distance <= 1567.00 and arr_delay >= -9.00 and arr_delay <= 736.00;
",100
US,37,0.012179508805274963,15.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'ABI' and arr_delay >= 153.00 and arr_delay < 448.00;
",100
US,38,0.004561237990856171,79.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2007 and dest = 'ACT';
",100
US,39,0.014687500894069672,1.5283842794759825,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'DCA' and year_date = 2008 and air_time >= 109.00 and air_time < 259.00;
",100
US,40,0.017130061984062195,1.080550098231827,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'CLD' and air_time >= -29.00 and air_time < 580.00;
",100
US,41,0.00543888658285141,1.0415809539482705,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'PHX';
",100
US,42,0.016602978110313416,7.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'LAR' and air_time >= 38.00 and air_time <= 540.00;
",100
US,43,0.007763326168060303,1.336573511543135,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_in > 77.00 and taxi_in <= 917.00 and dep_delay > -4.00 and dep_delay < 608.00;
",100
US,44,0.012879997491836548,13.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2010 and dep_delay > 460.00 and dep_delay < 641.00 and air_time >= 196.00 and air_time <= 500.00;
",100
US,45,0.016704052686691284,1.5,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_out >= 15.0 and taxi_out < 18.0 and distance >= 4160.0 and distance < 4368.0;
",100
US,46,0.01956479251384735,58.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay >= 0.0 and arr_delay < 98.0 and taxi_in >= 0.0 and taxi_in < 5.0 and taxi_out >= 9.0 and taxi_out < 18.0 and distance >= 4160.0 and distance < 4368.0;
",100
US,47,0.012094475328922272,1.004543192321365,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'ATL' and arr_delay >= -37.00 and arr_delay <= 906.00;
",100
US,48,0.015366949141025543,1.0020584263342798,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance > 646.00 and distance <= 781.00;
",100
US,49,0.016943082213401794,1.0025216845999665,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 427.00 and distance < 813.00;
",100
US,50,0.014462202787399292,1.0007881441562816,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dep_delay >= -57.00 and dep_delay <= 1091.00 and distance >= 346.00 and distance <= 453.00;
",100
US,51,0.017839230597019196,1.007729531349869,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time >= -356.00 and air_time <= 295.00;
",100
US,52,0.014709025621414185,3.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'PHX' and taxi_in >= 7.00 and taxi_in < 879.00 and arr_delay > 642.00 and arr_delay < 928.00;
",100
US,53,0.016218356788158417,1.054,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay >= 0.0 and arr_delay < 80.0 and dep_delay >= 0.0 and dep_delay < 178.0 and air_time >= 504.0 and air_time < 630.0;
",100
US,54,0.008112922310829163,1.55,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'DLG';
",100
US,55,0.007631562650203705,1.3728571428571428,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'PFN';
",100
US,56,0.005045831203460693,1.0042012501280868,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'SJU';
",100
