approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
US,13,0.011938437819480896,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 251.00 and arr_delay = -9.00 and origin = 'ALB' and dest = 'BUF';
",100
US,14,0.010838590562343597,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 234.00 and arr_delay = -37.00 and origin = 'ALO' and dest = 'ORD';
",100
US,15,0.010483279824256897,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 323.00 and arr_delay = -33.00 and origin = 'AMA' and dest = 'DAL';
",100
US,16,0.010412916541099548,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1192.00 and arr_delay = -42.00 and origin = 'ANC' and dest = 'ADK';
",100
US,17,0.010184168815612793,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 127.00 and arr_delay = 8.00 and origin = 'ANI' and dest = 'KSM';
",100
US,18,0.010407693684101105,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 96.00 and arr_delay = -1.00 and origin = 'APF' and dest = 'MIA';
",100
US,19,0.010515764355659485,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 198.00 and arr_delay = -19.00 and origin = 'APN' and dest = 'DTW';
",100
US,20,0.010859757661819458,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 125.00 and arr_delay = -5.00 and origin = 'ASE' and dest = 'DEN';
",100
US,21,0.0108838751912117,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1269.00 and arr_delay = -26.00 and origin = 'ATL' and dest = 'ABQ';
",100
US,22,0.009982764720916748,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 507.00 and arr_delay = -11.00 and origin = 'AUS' and dest = 'BKG';
",100
US,23,0.010753221809864044,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 583.00 and arr_delay = -10.00 and origin = 'AVL' and dest = 'EWR';
",100
US,24,0.011601567268371582,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 50.00 and arr_delay = -3.00 and origin = 'AVP' and dest = 'ABE';
",100
US,25,0.010801494121551514,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 62.00 and arr_delay = -58.00 and origin = 'AZO' and dest = 'LAN';
",100
US,26,0.010131709277629852,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 852.00 and arr_delay = -36.00 and origin = 'BDL' and dest = 'BNA';
",100
US,27,0.01061306893825531,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 391.00 and arr_delay = 48.00 and origin = 'BET' and dest = 'ADQ';
",100
US,28,0.01063346117734909,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 224.00 and arr_delay = -15.00 and origin = 'BFL' and dest = 'LAS';
",100
US,29,0.011247068643569946,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 238.00 and arr_delay = -6.00 and origin = 'BGM' and dest = 'IAD';
",100
US,30,0.010757990181446075,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 382.00 and arr_delay = 11.00 and origin = 'BGR' and dest = 'JFK';
",100
US,31,0.01011822372674942,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 332.00 and arr_delay = -40.00 and origin = 'BHM' and dest = 'BTR';
",100
US,32,0.010494515299797058,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 126.00 and arr_delay = 15.00 and origin = 'BIL' and dest = 'BZN';
",100
US,33,0.009558208286762238,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 696.00 and arr_delay = 2.00 and origin = 'BIS' and dest = 'SLC';
",100
US,34,0.01077723503112793,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 346.00 and arr_delay = 319.00 and origin = 'BKG' and dest = 'DSM';
",100
US,35,0.011478066444396973,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 2715.00 and arr_delay = 25.00 and origin = 'BLI' and dest = 'HNL';
",100
US,36,0.010098129510879517,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 936.00 and arr_delay = 4.00 and origin = 'BMI' and dest = 'MCO';
",100
US,37,0.009759217500686646,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 756.00 and arr_delay = 0.00 and origin = 'BNA' and dest = 'AUS';
",100
US,38,0.012003280222415924,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 287.00 and arr_delay = 5.00 and origin = 'BOI' and dest = 'GEG';
",100
US,39,0.011337533593177795,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 274.00 and arr_delay = 32.00 and origin = 'BOS' and dest = 'ACY';
",100
US,40,0.009517021477222443,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 982.00 and arr_delay = 26.00 and origin = 'BQN' and dest = 'FLL';
",100
US,41,0.010448679327964783,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 153.00 and arr_delay = -39.00 and origin = 'BRD' and dest = 'INL';
",100
US,42,0.009904779493808746,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 503.00 and arr_delay = -21.00 and origin = 'BRW' and dest = 'FAI';
",100
US,43,0.009695649147033691,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 985.00 and arr_delay = 19.00 and origin = 'BTR' and dest = 'DCA';
",100
US,44,0.011731371283531189,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 408.00 and arr_delay = 9.00 and origin = 'BTV' and dest = 'BWI';
",100
US,45,0.011358082294464111,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 317.00 and arr_delay = 36.00 and origin = 'BUF' and dest = 'BDL';
",100
US,46,0.010528288781642914,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 325.00 and arr_delay = 3.00 and origin = 'BUR' and dest = 'OAK';
",100
US,47,0.010655425488948822,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 288.00 and arr_delay = 6.00 and origin = 'BWI' and dest = 'ALB';
",100
US,48,0.011505991220474243,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 65.00 and arr_delay = 143.00 and origin = 'BZN' and dest = 'BTM';
",100
US,49,0.01219872385263443,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 95.00 and arr_delay = 30.00 and origin = 'CAE' and dest = 'CHS';
",100
US,50,0.010787300765514374,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 396.00 and arr_delay = 22.00 and origin = 'CAK' and dest = 'LGA';
",100
US,51,0.011084064841270447,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 213.00 and arr_delay = -30.00 and origin = 'CDV' and dest = 'YAK';
",100
US,52,0.010683141648769379,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 304.00 and arr_delay = 7.00 and origin = 'CEC' and dest = 'SFO';
",100
US,53,0.01189810037612915,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 271.00 and arr_delay = 24.00 and origin = 'CHA' and dest = 'MEM';
",100
US,54,0.011156409978866577,9900.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 220.00 and arr_delay = 13.00 and origin = 'CHS' and dest = 'GSO';
",100
US,55,0.011149346828460693,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 208.00 and arr_delay = 107.00 and origin = 'CID' and dest = 'MKE';
",100
US,56,0.010923579335212708,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 86.00 and arr_delay = 10.00 and origin = 'CLD' and dest = 'LAX';
",100
US,57,0.010979063808918,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 604.00 and arr_delay = 18.00 and origin = 'CLE' and dest = 'BHM';
",100
US,58,0.012166202068328857,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 92.00 and arr_delay = 35.00 and origin = 'CLT' and dest = 'AVL';
",100
US,59,0.011314727365970612,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 112.00 and arr_delay = 27.00 and origin = 'CMH' and dest = 'CLE';
",100
US,60,0.010047346353530884,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 538.00 and arr_delay = 20.00 and origin = 'COS' and dest = 'MCI';
",100
US,61,0.010514035820960999,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 187.00 and arr_delay = 16.00 and origin = 'CRP' and dest = 'HOU';
",100
US,62,0.010309703648090363,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 164.00 and arr_delay = 52.00 and origin = 'CRW' and dest = 'PIT';
",100
US,63,0.01034247875213623,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 411.00 and arr_delay = 28.00 and origin = 'CVG' and dest = 'ATW';
",100
US,64,0.01156201958656311,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1243.00 and arr_delay = 259.00 and origin = 'DAL' and dest = 'BUR';
",100
US,65,0.011595048010349274,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 477.00 and arr_delay = 34.00 and origin = 'DAY' and dest = 'PHL';
",100
US,66,0.011666841804981232,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 437.00 and arr_delay = 47.00 and origin = 'DCA' and dest = 'BTV';
",100
US,67,0.010321073234081268,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 845.00 and arr_delay = 23.00 and origin = 'DEN' and dest = 'BFL';
",100
US,68,0.011921040713787079,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 89.00 and arr_delay = 29.00 and origin = 'DFW' and dest = 'ACT';
",100
US,69,0.011068403720855713,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 351.00 and arr_delay = -32.00 and origin = 'DRO' and dest = 'PHX';
",100
US,70,0.011056028306484222,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 306.00 and arr_delay = 55.00 and origin = 'DSM' and dest = 'MDW';
",100
US,71,0.010500475764274597,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 398.00 and arr_delay = 73.00 and origin = 'DTW' and dest = 'AVP';
",100
US,72,0.010295689105987549,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 634.00 and arr_delay = 41.00 and origin = 'ECP' and dest = 'STL';
",100
US,73,0.011980414390563965,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 230.00 and arr_delay = 37.00 and origin = 'EKO' and dest = 'RNO';
",100
US,74,0.01130889356136322,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 295.00 and arr_delay = 17.00 and origin = 'ELP' and dest = 'LBB';
",100
US,75,0.010427668690681458,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 106.00 and arr_delay = 39.00 and origin = 'EUG' and dest = 'PDX';
",100
US,76,0.010384857654571533,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 218.00 and arr_delay = 21.00 and origin = 'EWR' and dest = 'ACK';
",100
US,77,0.011160358786582947,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 240.00 and arr_delay = 40.00 and origin = 'EYW' and dest = 'TPA';
",100
US,78,0.01119108498096466,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 373.00 and arr_delay = -16.00 and origin = 'FAI' and dest = 'SCC';
",100
US,79,0.01082531362771988,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 273.00 and arr_delay = 58.00 and origin = 'FAT' and dest = 'PSP';
",100
US,80,0.011437483131885529,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 320.00 and arr_delay = 45.00 and origin = 'FCA' and dest = 'BIL';
",100
US,81,0.009453102946281433,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 972.00 and arr_delay = 75.00 and origin = 'FLL' and dest = 'CMH';
",100
US,82,0.013499364256858826,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1138.00 and arr_delay = 31.00 and origin = 'FNT' and dest = 'RSW';
",100
US,83,0.011373378336429596,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 84.00 and arr_delay = 95.00 and origin = 'FWA' and dest = 'TOL';
",100
US,84,0.011987566947937012,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 261.00 and arr_delay = 94.00 and origin = 'GCC' and dest = 'RKS';
",100
US,85,0.011319756507873535,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1027.00 and arr_delay = 78.00 and origin = 'GEG' and dest = 'SAN';
",100
US,86,0.012156300246715546,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 54.00 and arr_delay = 117.00 and origin = 'GJT' and dest = 'MTJ';
",100
US,87,0.011503584682941437,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 134.00 and arr_delay = -29.00 and origin = 'GRB' and dest = 'MQT';
",100
US,88,0.010465994477272034,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 399.00 and arr_delay = 258.00 and origin = 'GSO' and dest = 'JAX';
",100
US,89,0.010862872004508972,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 41.00 and arr_delay = 67.00 and origin = 'GST' and dest = 'JNU';
",100
US,90,0.010565720498561859,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 146.00 and arr_delay = -47.00 and origin = 'GTF' and dest = 'FCA';
",100
US,91,0.00903337448835373,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 891.00 and arr_delay = 148.00 and origin = 'HDN' and dest = 'SEA';
",100
US,92,0.011118583381175995,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 67.00 and arr_delay = 114.00 and origin = 'HLN' and dest = 'GTF';
",100
US,93,0.012252040207386017,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 3801.00 and arr_delay = 126.00 and origin = 'HNL' and dest = 'GUM';
",100
US,94,0.011380478739738464,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 570.00 and arr_delay = 62.00 and origin = 'HOU' and dest = 'ECP';
",100
US,95,0.01187463104724884,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1057.00 and arr_delay = 33.00 and origin = 'HPN' and dest = 'PBI';
",100
US,96,0.011508040130138397,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 233.00 and arr_delay = 49.00 and origin = 'HRL' and dest = 'SAT';
",100
US,97,0.01070386916399002,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 310.00 and arr_delay = 177.00 and origin = 'HSV' and dest = 'LIT';
",100
US,98,0.010773397982120514,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 401.00 and arr_delay = 38.00 and origin = 'IAD' and dest = 'CAE';
",100
US,99,0.010393865406513214,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 650.00 and arr_delay = 93.00 and origin = 'IAG' and dest = 'MYR';
",100
US,100,0.010820984840393066,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 190.00 and arr_delay = 57.00 and origin = 'IAH' and dest = 'AEX';
",100
US,101,0.010560616850852966,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 708.00 and arr_delay = 59.00 and origin = 'IND' and dest = 'MSY';
",100
US,102,0.012232236564159393,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 58.00 and arr_delay = 61.00 and origin = 'IPL' and dest = 'YUM';
",100
US,103,0.011240899562835693,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 108.00 and arr_delay = 42.00 and origin = 'ISP' and dest = 'PVD';
",100
US,104,0.010679081082344055,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 32.00 and arr_delay = 63.00 and origin = 'ITH' and dest = 'ELM';
",100
US,105,0.0108012855052948,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 121.00 and arr_delay = 50.00 and origin = 'ITO' and dest = 'OGG';
",100
US,106,0.010767415165901184,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 116.00 and arr_delay = 69.00 and origin = 'JAN' and dest = 'MLU';
",100
US,107,0.011165276169776917,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 688.00 and arr_delay = 60.00 and origin = 'JAX' and dest = 'IND';
",100
US,108,0.011059977114200592,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1576.00 and arr_delay = 56.00 and origin = 'JFK' and dest = 'BQN';
",100
US,109,0.010561548173427582,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 83.00 and arr_delay = -31.00 and origin = 'JMS' and dest = 'DVL';
",100
US,110,0.01121259480714798,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 123.00 and arr_delay = 134.00 and origin = 'JNU' and dest = 'PSG';
",100
US,111,0.01125355064868927,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 2384.00 and arr_delay = 124.00 and origin = 'KOA' and dest = 'SJC';
",100
US,112,0.011186301708221436,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 183.00 and arr_delay = 53.00 and origin = 'KTN' and dest = 'SIT';
",100
US,113,0.009195253252983093,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 954.00 and arr_delay = 412.00 and origin = 'LAS' and dest = 'BLI';
",100
US,114,0.010069385170936584,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 737.00 and arr_delay = 43.00 and origin = 'LAX' and dest = 'ASE';
",100
US,115,0.010221660137176514,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 63.00 and arr_delay = 104.00 and origin = 'LEX' and dest = 'SDF';
",100
US,116,0.01084960252046585,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 378.00 and arr_delay = 68.00 and origin = 'LGA' and dest = 'BGR';
",100
US,117,0.011641956865787506,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 387.00 and arr_delay = 91.00 and origin = 'LGB' and dest = 'SMF';
",100
US,118,0.010917432606220245,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 55.00 and arr_delay = 147.00 and origin = 'LNK' and dest = 'OMA';
",100
US,119,0.010655269026756287,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 246.00 and arr_delay = 85.00 and origin = 'MAF' and dest = 'ELP';
",100
US,120,0.01084437221288681,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1236.00 and arr_delay = 87.00 and origin = 'MCI' and dest = 'MHT';
",100
US,121,0.0099271759390831,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 861.00 and arr_delay = 64.00 and origin = 'MCO' and dest = 'CAK';
",100
US,122,0.011230245232582092,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 226.00 and arr_delay = 71.00 and origin = 'MDW' and dest = 'DAY';
",100
US,123,0.011587977409362793,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 69.00 and arr_delay = -44.00 and origin = 'MEI' and dest = 'PIB';
",100
US,124,0.01093408465385437,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 247.00 and arr_delay = 65.00 and origin = 'MEM' and dest = 'EVV';
",100
US,125,0.012123756110668182,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1811.00 and arr_delay = 157.00 and origin = 'MIA' and dest = 'EGE';
",100
US,126,0.011465556919574738,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 107.00 and arr_delay = 92.00 and origin = 'MKE' and dest = 'GRB';
",100
US,127,0.011157773435115814,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 104.00 and arr_delay = 144.00 and origin = 'MLU' and dest = 'SHV';
",100
US,128,0.010810263454914093,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 241.00 and arr_delay = 279.00 and origin = 'MQT' and dest = 'MSN';
",100
US,129,0.010901950299739838,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 166.00 and arr_delay = 86.00 and origin = 'MSP' and dest = 'ALO';
",100
US,130,0.011351704597473145,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 578.00 and arr_delay = 165.00 and origin = 'MSY' and dest = 'GSP';
",100
US,131,0.01060648262500763,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 511.00 and arr_delay = 72.00 and origin = 'OAK' and dest = 'BOI';
",100
US,132,0.010953567922115326,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 202.00 and arr_delay = 81.00 and origin = 'OGG' and dest = 'LIH';
",100
US,133,0.010733932256698608,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 111.00 and arr_delay = -17.00 and origin = 'OKC' and dest = 'TUL';
",100
US,134,0.009630382061004639,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 789.00 and arr_delay = 138.00 and origin = 'ONT' and dest = 'COS';
",100
US,135,0.009985193610191345,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 618.00 and arr_delay = 842.00 and origin = 'ORD' and dest = 'ART';
",100
US,136,0.010810472071170807,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1056.00 and arr_delay = 100.00 and origin = 'PBI' and dest = 'HPN';
",100
US,137,0.009531907737255096,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 846.00 and arr_delay = 90.00 and origin = 'PDX' and dest = 'LGB';
",100
US,138,0.0107928067445755,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 203.00 and arr_delay = 183.00 and origin = 'PFN' and dest = 'GPT';
",100
US,139,0.011952623724937439,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 211.00 and arr_delay = 79.00 and origin = 'PHL' and dest = 'ORF';
",100
US,140,0.01178019493818283,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 353.00 and arr_delay = 211.00 and origin = 'PHX' and dest = 'DRO';
",100
US,141,0.010378934442996979,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 109.00 and arr_delay = 113.00 and origin = 'PIT' and dest = 'ERI';
",100
US,142,0.010397754609584808,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 31.00 and arr_delay = 80.00 and origin = 'PSG' and dest = 'WRG';
",100
US,143,0.010742947459220886,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 144.00 and arr_delay = 133.00 and origin = 'PVD' and dest = 'PWM';
",100
US,144,0.010344304144382477,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 463.00 and arr_delay = 74.00 and origin = 'RDU' and dest = 'SWF';
",100
US,145,0.010155335068702698,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 394.00 and arr_delay = 97.00 and origin = 'RNO' and dest = 'ONT';
",100
US,146,0.01207924634218216,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 79.00 and arr_delay = 158.00 and origin = 'ROC' and dest = 'SYR';
",100
US,147,0.010392852127552032,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1147.00 and arr_delay = 111.00 and origin = 'RSW' and dest = 'GRR';
",100
US,148,0.010941147804260254,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 314.00 and arr_delay = 88.00 and origin = 'SAN' and dest = 'FAT';
",100
US,149,0.01062728464603424,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 204.00 and arr_delay = 76.00 and origin = 'SCC' and dest = 'BRW';
",100
US,150,0.010766498744487762,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 416.00 and arr_delay = 166.00 and origin = 'SDF' and dest = 'RDU';
",100
US,151,0.021604344248771667,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 2688.00 and arr_delay = 242.00 and origin = 'SEA' and dest = 'KOA';
",100
